id,created_at,updated_at,uuid,ticket_system_id,gender,city,state,company_segment,position,position_level
929,2025-04-16 16:22:08.148+00,2025-06-30 15:56:45.034+00,28df38ba-b3ed-45e0-a51e-716b2921c7d6,405841,M,Araquari,Santa Catarina,,,
930,2025-04-17 12:22:03.025+00,2025-04-17 12:22:03.025+00,7e6037a0-734f-482d-926b-14c70f754a4d,19844983,M,Maringá,Paraná,Indústria de software,Tech lead,Sênior
931,2025-04-17 12:27:01.138+00,2025-04-17 12:27:01.138+00,1bee8f84-d0e4-4010-9fab-ddce4eb03bef,16598826,M,Ribeirão Preto,São Paulo,Software house,Desenvolvedor(a) full-stack,Sênior
932,2025-04-17 13:27:07.899+00,2025-04-17 13:27:07.899+00,a28e1500-81f4-4f15-8c5c-9e5369a5017b,14830496,M,Joinville,Santa Catarina,,Desenvolvedor(a) back-end,Sênior
933,2025-04-17 14:12:07.232+00,2025-04-17 14:12:07.232+00,1128bd00-a15b-4812-9033-2451cd1cf704,14767591,M,Natal,Rio Grande do Norte,Startup,Desenvolvedor(a) back-end,Staff
934,2025-04-17 14:32:07.339+00,2025-04-17 14:32:07.339+00,4017b1e0-9bc4-43bc-b125-e463ba2ef4d2,19845973,M,Joinville,Santa Catarina,Outros,Estudante,Estagiário
935,2025-04-17 14:57:07.891+00,2025-04-17 14:57:07.891+00,76a647b1-52f1-4f59-9f72-2516180b98d0,11094316,M,Curitiba,Paraná,Outros,Tech lead,Sênior
936,2025-04-18 11:07:08.045+00,2025-07-18 14:23:16.177+00,19036869-273e-491c-8232-5c8e0c48cd95,19852707,M,Curitiba,Paraná,Outros,Desenvolvedor(a) back-end,Pleno
937,2025-04-19 19:32:09.125+00,2025-07-14 12:08:52.438+00,6f4c7579-ae44-46cf-822c-e33248b24782,19856023,F,Pouso Alegre,Minas Gerais,,,
938,2025-04-19 23:27:08.431+00,2025-04-19 23:27:08.431+00,39760191-68ce-4ea4-825c-8efbfa184a95,7619284,M,Colombo,Paraná,Outros,Desenvolvedor(a) back-end,Pleno
939,2025-04-20 23:32:07.605+00,2025-07-19 12:11:19.915+00,056740a5-caef-4704-8a02-6a39e5012d66,19861381,M,Curitiba,Paraná,Outros,"Executivo sênior (C-Level, VP, etc)",Executivo
940,2025-04-22 12:57:09.25+00,2025-04-22 12:57:09.25+00,55e32644-648b-47b5-aa58-f810edf9d851,19869151,M,Tijucas,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
941,2025-04-22 13:12:09.353+00,2025-07-18 00:57:32.529+00,02e229a6-54e7-47c4-bce8-eff2c5d8b956,19869399,M,Pato Branco,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Pleno
942,2025-04-22 13:12:09.355+00,2025-06-27 17:34:13.183+00,62dddb5d-2fe8-452b-907b-c9dd3b6027a3,19869430,M,Pato Branco,Paraná,Software house,Desenvolvedor(a) full-stack,Junior
943,2025-04-22 13:42:10.172+00,2025-07-17 18:47:19.915+00,643638fa-45b6-4793-899c-a5fcfc0e72ae,19869849,M,Mauá,São Paulo,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Sênior
944,2025-04-22 14:27:08.948+00,2025-07-18 03:26:00.07+00,d86b226a-d92b-4a47-918d-2c6b0a259069,16294381,M,Curitiba,Paraná,,,
945,2025-04-22 14:32:01.955+00,2025-07-03 21:27:07.251+00,52fb0344-1da3-407f-b8c1-3b40c70c4f44,19870996,M,Porto Alegre,Rio Grande do Sul,,,
946,2025-04-22 14:32:07.034+00,2025-07-17 20:10:42.083+00,0f60374f-2754-4ee9-89da-f29ce6fd9029,6201062,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Engenheiro de segurança,Staff
947,2025-04-22 14:42:02.518+00,2025-04-22 14:42:02.518+00,077c33d9-0f5a-425a-b093-e7e60b67c7cd,19871135,M,Santo André,São Paulo,"Fintech, banco ou área financeira",,Sênior
948,2025-04-22 16:02:08.847+00,2025-04-22 16:02:08.847+00,20ad3961-5e8f-4d3f-9eb6-6bcf9a35ab7b,19872533,M,SP,São Paulo,,,
949,2025-04-22 18:07:08.522+00,2025-04-22 18:07:08.522+00,aa0318eb-dda5-4716-93f0-6a2ee0dea525,15056081,M,Chapecó,Santa Catarina,Outros,,Pleno
950,2025-04-22 19:17:08.815+00,2025-04-22 19:17:08.815+00,4554766c-5e90-4c79-98ca-41b48bfbeb2c,15383786,M,São Carlos,São Paulo,Indústria de software,Desenvolvedor(a) back-end,Sênior
951,2025-04-22 19:37:09.744+00,2025-04-22 19:37:09.744+00,1e8dcf3b-e4c8-425a-b7e3-b5e01a00fc43,19876550,M,São José,Santa Catarina,Startup,Desenvolvedor(a) full-stack,Sênior
952,2025-04-22 21:07:10.435+00,2025-07-18 12:09:50.526+00,c1ef0713-5337-447f-95af-9da9077cdd08,14070112,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) front-end,Junior
953,2025-04-22 22:27:07.612+00,2025-05-18 17:49:17.622+00,f8011525-7650-4625-ad3e-1d5c761cedca,6938171,F,Joinville,Santa Catarina,,,
954,2025-04-22 22:37:07.722+00,2025-07-18 08:15:25.234+00,58bf05fa-4329-4a8d-99a5-fb0892d6e743,19880310,M,Joinville,Santa Catarina,Software house,Desenvolvedor(a) back-end,Pleno
955,2025-04-23 01:47:10.677+00,2025-04-23 01:47:10.677+00,a428bcc2-fbb9-49ac-baf2-b6188561f175,19883397,M,Itajaí,Santa Catarina,Outros,Desenvolvedor(a) full-stack,Junior
956,2025-04-23 11:17:08.78+00,2025-07-18 12:00:35.243+00,badd678a-7080-44dc-ab26-7ba3c453661f,19885879,M,Porto Alegre,Rio Grande do Sul,,Desenvolvedor(a) full-stack,Sênior
957,2025-04-23 14:42:08.234+00,2025-07-18 12:29:46.61+00,366a4a13-c931-444a-b71b-eba8936daa00,19888754,M,Itajaí,Santa Catarina,,,
958,2025-04-23 17:37:10.023+00,2025-04-23 17:37:10.023+00,028b57da-7473-4ea1-b070-43ec6c4689ff,19892397,M,Taquari,Rio Grande do Sul,Indústria de software,Desenvolvedor(a) full-stack,Pleno
959,2025-04-23 21:42:08.759+00,2025-07-11 16:14:17.697+00,e7f8cd1e-afc4-43c2-a848-e3bfd87f5816,15651440,M,Curitiba,Paraná,Outros,Desenvolvedor(a) full-stack,Pleno
960,2025-04-24 05:17:09.428+00,2025-07-17 16:29:56.052+00,b357b306-32e9-4320-b1f7-4e3a15d5b37d,10250218,M,Itapema,Santa Catarina,Startup,Desenvolvedor(a) full-stack,Pleno
961,2025-04-24 19:52:08.714+00,2025-07-18 12:00:08.888+00,ac8f2390-a175-40b0-91eb-73c0490c7ce4,19914797,F,Santo André,São Paulo,Startup,Desenvolvedor(a) QA ou tester,Pleno
962,2025-04-24 20:37:10.382+00,2025-04-24 20:37:10.382+00,e21e8034-4716-44f8-a8e1-e3d4357622e0,19916621,M,Joinville,Santa Catarina,Outros,Outro,Pleno
963,2025-04-25 02:37:08.023+00,2025-04-25 02:37:08.023+00,e10f4201-6117-4b8b-a4ea-b6d57c69bda1,15604316,M,Joinville,Santa Catarina,Indústria de software,Desenvolvedor(a) full-stack,
964,2025-04-25 16:02:07.625+00,2025-04-25 16:02:07.625+00,e86e4312-11ea-4668-ab07-573bb3598046,19927230,M,Uberlândia,Minas Gerais,Outros,Desenvolvedor(a) full-stack,Sênior
965,2025-04-25 16:57:08.709+00,2025-07-18 13:06:11.675+00,f02dfb5d-cc2a-4693-8e1f-025ce20d4143,19855571,M,Curitiba,Paraná,Freelancer/Autônomo,Desenvolvedor(a) full-stack,Sênior
966,2025-04-25 16:57:08.709+00,2025-07-18 12:42:40.014+00,51cce5aa-2d7a-4714-9057-f54e4d54b7d6,19928193,O,Maringá,Paraná,Indústria de software,Arquiteto(a) de software,Principal
967,2025-04-25 19:12:13.987+00,2025-04-25 19:12:13.987+00,8fb78536-7af3-4b09-b7d7-18a58c9f1894,19930452,F,Curitiba,Paraná,Software house,Desenvolvedor(a) full-stack,Junior
968,2025-04-25 19:12:13.988+00,2025-04-25 19:12:13.988+00,e3b958db-adcb-4ad7-80be-eb13ab6099db,15567540,M,Jaraguá do Sul,Santa Catarina,Software house,Desenvolvedor(a) full-stack,Sênior
969,2025-04-25 20:12:07.727+00,2025-07-08 22:21:06.48+00,14e9a1a2-0c4e-466c-b36a-af65cd0c0da4,19932435,M,Itabira,Minas Gerais,Startup,Desenvolvedor(a) mobile,Pleno
970,2025-04-25 22:47:10.342+00,2025-04-25 22:47:10.342+00,aac1ff9f-7801-41ce-82a3-963ec9b3c359,19934745,M,Esteio,Rio Grande do Sul,Outsourcing de desenvolvimento,Tech lead,Sênior
971,2025-04-26 21:42:09.228+00,2025-04-26 21:42:09.228+00,3c6f8fac-c708-46eb-b986-03bf22c24886,19941959,M,São Paulo,São Paulo,,Desenvolvedor(a) back-end,Pleno
972,2025-04-27 08:57:08.551+00,2025-04-27 08:57:08.551+00,d2e9d9af-5acc-4296-b4ae-a4d35601f539,19943598,M,Maringá,Paraná,,,
973,2025-04-28 12:57:21.292+00,2025-04-28 12:57:21.292+00,e88f49b9-7bea-4b1c-91fd-99773fcdcf87,19952643,M,Sorocaba,São Paulo,Startup,Staff engineer,Staff
974,2025-04-28 16:57:07.789+00,2025-07-17 15:01:17.456+00,6574b703-1f4b-4e29-ae1e-3885ee7b77ae,12975632,F,Diadema,São Paulo,Indústria de software,Desenvolvedor(a) back-end,Junior
975,2025-04-28 19:42:06.497+00,2025-04-28 19:42:06.497+00,7f3a9204-eab2-4c77-bbfb-86611e59818d,3245335,F,Porto Alegre,Rio Grande do Sul,Agência digital ou similar,Marketing ou vendas,Não sei dizer
976,2025-04-29 13:17:07.243+00,2025-07-18 11:13:22.259+00,26a110e6-f4f0-41cd-bd17-964fc93a814f,19925550,M,Rio do Sul,Santa Catarina,,Desenvolvedor(a) front-end,Pleno
977,2025-04-29 13:32:07.046+00,2025-07-11 18:23:50.007+00,a3b5cfbf-d8bf-4087-99a7-e8033d8d047d,19972952,F,Campo Largo,Paraná,Freelancer/Autônomo,Outro,Junior
978,2025-04-29 14:27:06.869+00,2025-04-29 14:27:06.869+00,45ed48ed-0b08-42a4-96e3-befd381eff40,19975270,M,Joinville,Santa Catarina,"Fintech, banco ou área financeira",Desenvolvedor(a) mobile,Junior
979,2025-04-29 14:32:05.828+00,2025-05-17 02:04:20.933+00,f1d3d7f9-fa23-463a-934a-ec9d41d1b27d,14564483,M,Joinville,Santa Catarina,"Fintech, banco ou área financeira",Tech lead,Gerente
980,2025-04-29 14:32:06.009+00,2025-07-18 13:11:16.887+00,55085f43-cecf-43b7-a819-449676c922ca,14070526,M,Joinville,Santa Catarina,"Fintech, banco ou área financeira",Tech lead,Sênior
981,2025-04-29 16:12:06.695+00,2025-04-29 16:12:06.695+00,0e0bac1a-4b36-4841-aafe-01262a277c4e,19976179,M,Jacarezinho,Paraná,Indústria de software,Desenvolvedor(a) back-end,Pleno
982,2025-04-29 16:22:07.543+00,2025-04-29 16:22:07.543+00,f7f16093-8cb0-45fa-9238-7aabc6b499af,1802872,M,São José,Santa Catarina,,,
983,2025-04-29 16:47:08.229+00,2025-04-29 16:47:08.229+00,19ff720d-5d92-4d8f-8fce-1ababb76926a,19979708,M,Brusque,Santa Catarina,"Fintech, banco ou área financeira",Desenvolvedor(a) mobile,Pleno
984,2025-04-29 19:17:05.868+00,2025-04-29 19:17:05.868+00,e26ba81e-bcbc-48cc-a77e-d01270903cf6,19283259,M,Joinville,Santa Catarina,,,
985,2025-04-29 20:07:08.609+00,2025-04-29 20:07:08.609+00,e3489d86-5273-499c-806f-85e35c88653a,188645,M,Joinville,Santa Catarina,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Pleno
986,2025-04-30 01:12:06.538+00,2025-07-14 18:57:57.113+00,fc71ff34-fa68-4281-9645-3a057c0ba6c1,19989812,F,Curitiba,Paraná,Startup,Desenvolvedor(a) front-end,Pleno
987,2025-04-30 01:12:06.64+00,2025-07-15 13:45:57.761+00,d7356862-d7af-49d9-a88a-308c488404da,19937689,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) mobile,Sênior
988,2025-04-30 01:12:06.747+00,2025-07-17 19:38:38.591+00,dae33c33-5a4c-4207-8968-dabc2a570a9f,19989815,M,Curitiba,Paraná,Indústria de software,Desenvolvedor(a) back-end,Sênior
989,2025-04-30 03:02:07.691+00,2025-07-18 12:51:32.891+00,9a780354-8f57-41f2-b89b-284585657489,4205038,M,São José,Santa Catarina,,Desenvolvedor(a) full-stack,Sênior
990,2025-04-30 13:52:51.087+00,2025-04-30 13:52:51.087+00,240f1398-5169-40b6-a53f-4165c84c094c,9072134,M,Blumenau,Santa Catarina,,,
991,2025-04-30 13:52:51.831+00,2025-04-30 13:52:51.831+00,3288f354-5c53-4ab7-a75a-19cb980ce535,19780809,M,Blumenau,Santa Catarina,,,
992,2025-04-30 13:52:52.324+00,2025-04-30 13:52:52.324+00,50d38696-222c-4243-bdd5-09501f4639b5,13668918,M,Rio de Janeiro,Rio de Janeiro,,Desenvolvedor(a) full-stack,Junior
993,2025-04-30 13:52:52.674+00,2025-04-30 13:52:52.674+00,9b5b24fe-4e66-4c8e-8bab-d0f4129706a2,19821568,M,Blumenau,Santa Catarina,,Arquiteto(a) de software,Sênior
994,2025-04-30 13:52:52.735+00,2025-04-30 13:52:52.735+00,84ed6f9c-99a7-436a-bd06-65b474c1d3cf,19821604,M,Blumenau,Santa Catarina,,Desenvolvedor(a) QA ou tester,Junior
995,2025-04-30 13:52:52.759+00,2025-04-30 13:52:52.759+00,ed455a9d-4e89-4123-a33d-9758d12b3339,19821642,M,Blumenau,Santa Catarina,,Desenvolvedor(a) back-end,Sênior
996,2025-04-30 13:52:52.771+00,2025-04-30 13:52:52.771+00,de5ff482-4c93-46a7-8075-f9bc8f948457,14070296,M,Blumenau,Santa Catarina,,Arquiteto(a) de software,Sênior
997,2025-04-30 13:52:52.874+00,2025-04-30 13:52:52.874+00,01f7f083-eec0-4858-8dfe-61502c7318ff,16214535,M,Blumenau,Santa Catarina,,Desenvolvedor(a) front-end,Junior
998,2025-04-30 13:52:52.945+00,2025-04-30 13:52:52.945+00,bd365eae-76d8-4b21-ae92-be5352c12db2,19844277,M,São José,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
999,2025-04-30 13:52:52.973+00,2025-04-30 13:52:52.973+00,e706201f-6a12-4a01-be96-81fdb7961cae,19832833,M,Blumenau,Santa Catarina,,,Estagiário
1000,2025-04-30 13:52:53.454+00,2025-04-30 13:52:53.454+00,04767fd7-02d1-400e-8c32-643cd42fda43,17591259,M,Blumenau,Santa Catarina,,Engineering manager,Gerente
1001,2025-04-30 13:52:53.638+00,2025-04-30 13:52:53.638+00,332eb50f-83c5-4cbe-a70e-53e6c423dd2e,19845798,M,São José,Santa Catarina,,Desenvolvedor(a) full-stack,Junior
1002,2025-04-30 13:52:53.742+00,2025-04-30 13:52:53.742+00,7f5f961f-2d8a-4fe5-9e9e-50937e14ed9c,19925169,M,Indaial,Santa Catarina,,Arquiteto(a) de software,Pleno
1003,2025-04-30 13:52:54.057+00,2025-04-30 13:52:54.057+00,424eef5e-3e47-401f-9cc3-16d54e0097e2,14318134,M,,,,,
1004,2025-04-30 13:52:54.074+00,2025-04-30 13:52:54.074+00,f0e985fe-093f-461e-b73f-91bec76c90de,4404811,F,,,,Estudante,Estagiário
1005,2025-04-30 13:52:54.11+00,2025-04-30 13:52:54.11+00,f0786c7a-0b61-4f05-82e8-dabbcab85bb2,19788576,F,Itapema,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
1006,2025-04-30 13:52:54.129+00,2025-04-30 13:52:54.129+00,e95de770-6057-4366-ba8b-edd9baf6cdae,19975848,M,Blumenau,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
1007,2025-04-30 13:52:54.219+00,2025-04-30 13:52:54.219+00,3c1053b3-ddf5-439e-a840-b686be3a3c2e,19978178,M,Blumenau,Santa Catarina,,,
1008,2025-04-30 13:52:54.27+00,2025-04-30 13:52:54.27+00,b5fd4494-9707-4bf6-afb7-9146185a7c8f,19979140,M,Blumenau,Santa Catarina,,Estudante,Junior
1009,2025-04-30 13:52:54.445+00,2025-04-30 13:52:54.445+00,4f70285b-4f3d-4bef-b0d4-e65126b7d3dc,19979434,M,Blumenau,Santa Catarina,,,
1010,2025-04-30 13:52:54.68+00,2025-04-30 13:52:54.68+00,301fedff-97ad-4e82-8ebf-10950e26f5c4,16405688,M,,,,,
1011,2025-04-30 13:55:12.702+00,2025-04-30 13:55:12.702+00,b520db8f-b10b-41d8-954a-d0e96d47b228,14660679,M,Curitiba,Paraná,,Analista de dados / business,Junior
1012,2025-04-30 13:55:12.773+00,2025-04-30 13:55:12.773+00,3db792dd-02fb-4b10-b1fa-8e1c3dc439bb,19165354,F,Curitiba,Paraná,,Outro,Junior
1013,2025-04-30 13:55:13.732+00,2025-04-30 13:55:13.732+00,5b733b52-24bd-42fa-927a-fc2ef63f92ce,5919273,F,Curitiba,Paraná,,Desenvolvedor(a) back-end,Junior
1014,2025-04-30 13:55:14.115+00,2025-04-30 13:55:14.115+00,8f48f40d-ba33-46bf-8ca1-c3bda5ecf899,19165436,M,Curitiba,Paraná,,Engineering manager,
1015,2025-04-30 13:55:14.253+00,2025-04-30 13:55:14.253+00,cbae213c-1069-4729-8eea-e1880ed03d2b,19165569,F,Curitiba,Paraná,,Outro,
1016,2025-04-30 13:55:14.339+00,2025-04-30 13:55:14.339+00,5e0d6cca-0d61-431e-a39f-25661d0c35b4,11043143,F,Curitiba,Paraná,,,
1017,2025-04-30 13:55:14.459+00,2025-04-30 13:55:14.459+00,071688f2-098b-494f-97c4-5e63a99074f5,4637561,F,Curitiba,Paraná,,,
1018,2025-04-30 13:55:14.607+00,2025-04-30 13:55:14.607+00,fa176a54-a735-4839-8b6d-0a8081c4e2ac,19166139,M,Curitiba,Paraná,,,
1019,2025-04-30 13:55:14.688+00,2025-04-30 13:55:14.688+00,4d693b91-6e3e-49c1-aef3-1ada206e00aa,15763065,M,Curitiba,Paraná,,,
1020,2025-04-30 13:55:14.841+00,2025-04-30 13:55:14.841+00,2bb3e68f-b7a1-4200-ad73-b2f6fe87e658,19166189,M,,,,Desenvolvedor(a) back-end,
1021,2025-04-30 13:55:14.983+00,2025-04-30 13:55:14.983+00,f04ccfdf-afd6-485f-ae52-a2feb7abef00,19166295,F,Curitiba,Paraná,,Desenvolvedor(a) back-end,Junior
1022,2025-04-30 13:55:15.233+00,2025-07-18 17:06:30.693+00,9aa950e3-f297-44cc-9d4e-cc5591b66f5d,16232077,M,Piraquara,Paraná,,Desenvolvedor(a) front-end,Sênior
1023,2025-04-30 13:55:15.594+00,2025-04-30 13:55:15.594+00,f13b11ff-cdf5-452d-9e2d-2a7f81b8a30c,19166485,F,,,,,
1024,2025-04-30 13:55:15.975+00,2025-04-30 13:55:15.975+00,fb2fe26b-3943-43c7-8a53-fc0b76314f6e,19166488,M,,,,,
1025,2025-04-30 13:55:16.585+00,2025-04-30 13:55:16.585+00,cde57d2f-24d4-454a-8f1c-8db4451965d3,19168607,M,,,,,
1026,2025-04-30 13:55:16.606+00,2025-04-30 13:55:16.606+00,293a1b8d-d409-4d32-86f8-29bd7b43011d,3834101,F,Curitiba,Paraná,,Desenvolvedor(a) back-end,Junior
1027,2025-04-30 13:55:16.799+00,2025-04-30 13:55:16.799+00,618a3e03-df71-4598-bbd9-8a40bcccef27,19168757,M,Curitiba,Paraná,,Desenvolvedor(a) back-end,Pleno
1028,2025-04-30 13:55:16.883+00,2025-04-30 13:55:16.883+00,a95d564d-a9a7-4d58-bb2b-6fdc2c7755d4,19172653,F,São José dos Pinhais,Paraná,,,Junior
1029,2025-04-30 13:55:17.556+00,2025-04-30 13:55:17.556+00,34b3721b-c2d3-443c-9c2b-bd6bab57e9e0,14831058,F,Curitiba,Paraná,,DBA,Junior
1030,2025-04-30 13:55:17.578+00,2025-04-30 13:55:17.578+00,d968d792-e488-4a2c-9dec-234b2493b02c,19175417,F,Curitiba,Paraná,,Estudante,Gerente
1031,2025-04-30 13:55:17.873+00,2025-04-30 13:55:17.873+00,ba5601a8-ecfa-4aa1-8ce9-fb5bd44e3ed0,19178035,M,Belo Horizonte,Minas Gerais,,Desenvolvedor(a) full-stack,Sênior
1032,2025-04-30 13:55:18.379+00,2025-04-30 13:55:18.379+00,df26da68-7631-4ad2-bab9-aa1593111dcd,19178149,M,Colombo,Paraná,,,
1033,2025-04-30 13:55:18.456+00,2025-07-19 12:28:02.627+00,1d1c0819-e1ac-456b-95b5-d81012ff63d8,14618507,M,Colombo,Paraná,,,
1034,2025-04-30 13:55:18.538+00,2025-04-30 13:55:18.538+00,ec3286c0-ee9c-48e9-b161-e24de4ab0c4f,19181611,M,,,,Desenvolvedor(a) front-end,Sênior
1035,2025-04-30 13:55:18.601+00,2025-04-30 13:55:18.601+00,0e4371cd-1e15-45df-9f6f-c31326c2312d,19182100,M,,,,Desenvolvedor(a) front-end,Sênior
1036,2025-04-30 13:55:18.656+00,2025-04-30 13:55:18.656+00,f275b137-116b-484c-900c-4681d2d1ae9c,15262666,F,Candeias do Jamari,Rondônia,,,
1037,2025-04-30 13:55:18.82+00,2025-04-30 13:55:18.82+00,34df22fa-400b-4c52-b7e1-7e5606037645,14707218,F,Curitiba,Paraná,,DBA,Junior
1038,2025-04-30 13:55:19.425+00,2025-04-30 13:55:19.425+00,179040c9-bb6f-4598-a816-1fa2b24a1739,19187813,M,Curitiba,Paraná,,Desenvolvedor(a) back-end,Pleno
1039,2025-04-30 13:55:19.564+00,2025-04-30 13:55:19.564+00,7384460a-adca-4017-8af2-76cc95e4ef28,19187839,M,Curitiba,Paraná,,Coordenador técnico,Gerente
1040,2025-04-30 13:55:19.579+00,2025-04-30 13:55:19.579+00,88af9757-025b-43f7-8d9e-ada307c88c79,19189444,F,Curitiba,Paraná,,,
1041,2025-04-30 13:55:19.763+00,2025-04-30 13:55:19.763+00,b6c0d51e-a9b2-4d4e-b0df-4f0e9f22d539,19190892,M,Curitiba,Paraná,,,Junior
1042,2025-04-30 13:55:20.204+00,2025-04-30 13:55:20.204+00,73201b50-d288-4aeb-93da-373d005909b7,1681160,M,Fazenda Rio Grande,Paraná,,Cientista de dados ou machine learning,Junior
1043,2025-04-30 13:55:20.213+00,2025-04-30 13:55:20.213+00,8fadd0f6-58ac-443f-8c0d-6ba62567fd25,19202736,M,Curitiba,Paraná,,,
1044,2025-04-30 13:55:20.271+00,2025-04-30 13:55:20.271+00,2d2a40f6-54e7-44f4-be27-831d94223cf8,19202740,F,Curitiba,Paraná,,,
1045,2025-04-30 13:55:20.409+00,2025-04-30 13:55:20.409+00,915627c6-8ae4-4ba1-85c0-eb94b63f04ec,19216046,M,Curitiba,Paraná,,Tech lead,Sênior
1046,2025-04-30 13:55:20.461+00,2025-04-30 13:55:20.461+00,831ef660-7edd-4fff-a8eb-dc5ceb1af6c8,19216056,M,Colombo,Paraná,,Desenvolvedor(a) full-stack,Pleno
1047,2025-04-30 13:55:21.151+00,2025-04-30 13:55:21.151+00,77767a22-47bd-45cf-8f70-60fa2d8e0d98,19216060,M,Curitiba,Paraná,,,Pleno
1048,2025-04-30 13:55:21.18+00,2025-04-30 13:55:21.18+00,4f465f51-41ea-43e1-9603-ef09d7256440,19221890,M,,,,,
1049,2025-04-30 13:55:21.2+00,2025-04-30 13:55:21.2+00,c6ce2e87-c028-4a02-804f-d6ed8f7fcb21,1923358,F,Curitiba,Paraná,,Desenvolvedor(a) front-end,Sênior
1050,2025-04-30 13:55:21.252+00,2025-04-30 13:55:21.252+00,f4de17ea-3ee0-4114-9b33-3ae299a56b80,1916443,F,Guarapuava,Paraná,,Desenvolvedor(a) full-stack,Pleno
1051,2025-04-30 13:55:21.467+00,2025-07-19 15:11:20.052+00,75602aeb-10b4-49f8-9516-cc5f589cf8d5,16731741,M,Curitiba,Paraná,,DevRel,Pleno
1052,2025-04-30 13:55:21.856+00,2025-04-30 13:55:21.856+00,01bf2e3c-925e-4505-ba01-4953188fdacc,88034,M,Curitiba,Paraná,,Engineering manager,Sênior
1053,2025-04-30 13:55:21.915+00,2025-04-30 13:55:21.915+00,e5b08e7b-a40e-4274-86a9-f24aa062ca3f,19225123,M,Curitiba,Paraná,,Desenvolvedor(a) QA ou tester,Sênior
1054,2025-04-30 13:55:22.034+00,2025-04-30 13:55:22.034+00,465f7686-1060-4d60-ad59-9cbd71ede95a,19225152,F,Curitiba,Paraná,,Estudante,Junior
1055,2025-04-30 13:55:22.197+00,2025-04-30 13:55:22.197+00,d342653e-493b-45d4-bf53-a7057a0e4fa2,19237584,M,Curitiba,Paraná,,,
1056,2025-04-30 13:55:22.225+00,2025-04-30 13:55:22.225+00,fb30b6c3-bd4d-413b-8125-70d55d860eff,1066181,M,,,,,
1057,2025-04-30 13:55:22.906+00,2025-04-30 13:55:22.906+00,83345be3-f4ba-46b6-8940-688f7aa081b9,19272770,F,,,,,
1058,2025-04-30 13:55:22.926+00,2025-04-30 13:55:22.926+00,96ba5750-32c1-47f7-8128-0384f80bc40f,19272765,M,,,,,
1059,2025-04-30 13:55:22.998+00,2025-04-30 13:55:22.998+00,84ab0337-70b6-4d2b-b700-96669c0db3cd,19272772,M,,,,,
1060,2025-04-30 13:55:24.291+00,2025-04-30 13:55:24.291+00,c493b0d0-3600-4cb9-8237-b7e7c37356e0,19180293,F,Guarulhos,São Paulo,,Analista de dados / business,Pleno
1061,2025-04-30 13:55:24.564+00,2025-04-30 13:55:24.564+00,3f07367f-59e1-4181-927a-858899d5707d,16102859,M,São José,Santa Catarina,,Desenvolvedor(a) full-stack,Estagiário
1062,2025-04-30 13:55:24.692+00,2025-04-30 13:55:24.692+00,120f5ebc-60b6-42cf-933e-4e123ad7f15f,8744951,M,Guarulhos,São Paulo,,Desenvolvedor(a) full-stack,Junior
1063,2025-04-30 13:55:24.743+00,2025-04-30 13:55:24.743+00,d1140e57-2b97-46ed-845f-d3ac2737e02e,19181095,F,São Paulo,São Paulo,,,
1064,2025-04-30 13:55:25.549+00,2025-04-30 13:55:25.549+00,b82973c3-2213-4d67-ad72-04c510922b9d,12133525,F,Sta,São Paulo,,Outro,Junior
1065,2025-04-30 13:55:26.042+00,2025-04-30 13:55:26.042+00,de63e941-be1e-4913-900f-6096fcffac86,19181213,M,São Paulo,São Paulo,,Desenvolvedor(a) full-stack,Pleno
1066,2025-04-30 13:55:26.056+00,2025-04-30 13:55:26.056+00,ad5bc1ec-6b2f-4e71-a67e-5b06d95e228e,13833123,M,,,,,Estagiário
1067,2025-04-30 13:55:26.123+00,2025-04-30 13:55:26.123+00,402a1008-5ed6-4f6d-82e0-63a7d6952f0b,19181254,M,Guarulhos,São Paulo,,Desenvolvedor(a) front-end,Pleno
1068,2025-04-30 13:55:26.153+00,2025-04-30 13:55:26.153+00,9d91ee96-eac0-4929-9519-b9cce2e2189f,19181403,M,Carapicuíba,São Paulo,,Outro,Outro
1069,2025-04-30 13:55:26.315+00,2025-04-30 13:55:26.315+00,2c101e9e-f8e0-4441-9599-e03c711d07d8,15936091,M,São Paulo,São Paulo,,Desenvolvedor(a) front-end,Sênior
1070,2025-04-30 13:55:26.38+00,2025-04-30 13:55:26.38+00,3c5e58f3-26cf-449d-bdb8-9d2c52afdcce,19181438,M,,,,,
1071,2025-04-30 13:55:26.414+00,2025-04-30 13:55:26.414+00,fcb4515c-f74a-4d89-b549-182942635aa5,19181591,M,São Paulo,São Paulo,,,
